-0.20211703,-0.83323100,1.73360025,0.19064900,-0.17781039,-1.08502512,0.97226233,1.43147168,-0.24507304,-0.62325381,-0.39599887,-1.35852240,1.32260253,0.00344394,-0.00019677,1.53370396,-0.77308225,-0.40125494,-0.11535676,1.01155545,1.51323552,0.91706862,0.72889307,0.55203214,-2.80323408,-0.39605318,-0.71314362,1.30083367,-0.55286579,2.07089741,-0.36590833,-0.89763004,1.44493648,0.17294185,0.28268850,1.09086956,-0.20134816,-0.68068576,0.80327502,-0.34216383,-0.47248884,-0.69225690,-0.04667126,-0.61958009,0.86952601,-0.14688285,0.32809176,-1.36304350,0.80783430,0.66066403,0.77885005,1.50732025,0.37957621,0.65192955,0.35200016,-0.48373889,-0.13574287,-0.13497143,1.00533622,-0.85432549,-1.79476544,0.98291066,0.80277496,-0.46739636,-1.41423293,-1.11999345,0.88719667,0.07628205,1.22312878,-0.66563632,-0.34127374,-0.50465599,0.32757335,1.14238679,0.74653145,1.79105614,-0.07253711,1.24768194,0.07114298,-1.84777349,1.96591487,-0.24107387,-0.15780429,0.52545760,-1.91167094,0.93480541,0.84594622,0.11846467,0.50291447,-0.19827708,0.76553583,0.90733896,0.19739117,1.37384821,-0.98933005,-0.98910238,-2.47698540,0.77025427,-0.08612658,-0.85766795
0.63917360,-0.24720034,0.23337957,0.87081412,0.67385517,1.62726698,0.75169652,-0.78834115,-0.80822080,-1.37360368,-0.40459921,1.02806304,-1.51878243,-0.48380016,0.61507320,0.82162046,0.12665887,0.57525004,2.10623775,0.89448959,-0.78715088,-1.39721956,0.32731963,0.79465444,-0.41601991,0.71127438,-0.04053800,-1.70445563,0.58375349,-1.00758783,0.72518511,0.94671893,0.50673289,1.64494924,0.51311013,0.32600952,0.51651878,0.16197185,1.91427622,0.68520898,2.67146361,-1.26158317,0.06337552,-0.61225089,0.70643560,-0.14906751,0.32145091,-0.34267037,0.34572586,-0.46828028,0.29189162,0.46505077,0.12497494,0.55993355,0.67862361,-0.40455463,0.66924425,0.49382250,1.22093965,0.10368794,0.69756465,-0.66959115,-1.29091089,0.19486130,0.19422521,-0.67482691,-1.99703344,2.40577061,0.62007846,0.37729816,1.55250320,-1.46552712,0.36449404,-0.01552261,1.19856239,-0.41781355,-1.69516251,0.82107436,-1.77367277,-1.05945037,0.72845316,1.15918465,0.28155386,-0.39451441,-1.98535013,-0.44234223,-0.93958810,-0.32031767,-0.92231660,-0.52976197,1.66347574,-2.52646699,-2.26904333,0.52168834,-0.37971074,-1.07271133,-1.29908643,0.17974832,0.26792302,0.77018670
1.31951239,-0.42585313,0.09323029,-0.10086632,-0.05279595,-0.24208871,-1.23587708,0.21881313,0.24743498,0.09112409,0.93563855,0.66423640,-1.79884394,-0.97753491,1.00687389,-0.44126382,0.26307244,-0.29382701,1.23985460,0.15304141,0.09194025,-1.49460300,-1.64241705,-0.39248209,0.93805939,-0.77551957,1.43062089,-0.59730934,0.41537652,-0.49669880,0.45516739,1.39694495,0.96033277,1.66948789,-0.72505322,-1.13568472,-1.23310883,-0.22711858,-1.28549254,-0.93180593,-0.76067695,3.22050179,0.22094288,-0.06291226,-0.62988701,-1.07320936,0.00105581,-1.01772136,-1.57432766,-1.63543201,1.70431399,-0.66176981,-1.65991695,-0.33339089,0.67776137,-0.01046752,-1.13232162,-0.09044046,-0.58791059,1.02760999,1.46216884,0.24523735,-1.85689377,-0.20752753,0.09245421,-0.54344431,-0.50159988,0.38582272,0.58885524,1.15863970,-0.74751706,-0.24346263,-0.13106332,0.26675679,0.52597552,0.11212241,-0.53327962,0.84079495,1.04887119,1.61497094,0.93183972,-2.27124325,-0.73822499,0.04732908,0.18569193,-1.30581721,-0.70642333,-0.17918793,0.50385471,-0.62630463,-0.02828213,-0.71549916,0.48784122,-0.08434079,1.77378949,-0.44339494,-1.08207251,-0.51270866,-0.44602375,1.89001412
1.33737742,0.30396475,-0.11287893,-2.21149614,-0.76598051,0.01216043,-0.55536067,1.85554240,0.91795461,0.23524099,0.85845825,-1.17517899,1.62420846,2.27707735,-0.18048750,0.55907538,-0.19927423,-0.54539764,0.57595138,1.16523818,1.68721558,1.87946165,-1.19231281,-0.34553058,-0.09260986,0.02981220,-2.23407640,-0.01284614,1.78099968,-1.76980575,-0.16576048,-0.29625382,0.39844850,-0.27845388,-0.76574076,0.58810298,-0.02685119,1.24918776,0.59690859,0.80535915,1.22508760,-1.66548186,0.74585504,0.17671839,-1.02949400,-0.30470130,-0.83480661,-0.54812245,-0.22754184,-0.39199832,1.75376391,-0.45488529,-0.20241487,-0.79578065,0.75502229,0.54831995,-0.60400022,-1.07423098,-0.23397389,-0.73126801,0.60314730,-1.90908479,-0.46446927,1.81270092,0.57270689,-1.13073048,-0.21263407,0.91418665,1.02892643,-0.93365408,0.96858372,-0.44682556,-1.31552929,0.96646577,-0.13059267,-0.14099741,-0.27779552,0.19348551,0.27904940,-1.08271757,-0.61723722,-0.90629401,1.62494770,-0.82389030,0.65744487,1.33390194,-0.73962151,0.03537399,-0.95806500,-0.10813259,-0.52538059,0.83999995,-0.62033880,-0.13528633,1.85788115,-0.99813767,1.32067814,-0.01264016,0.55698393,-0.12702479
0.48804346,0.55743026,-0.45476699,-0.60726725,-1.06743084,-0.50230558,-0.48572845,-0.09192174,-0.96235997,-0.00352959,-0.07589338,0.09332617,1.22813004,-0.01785535,-0.47204494,0.22141397,1.44686047,0.43060020,1.06773315,-1.62409322,-1.18728587,-1.10634745,1.18932827,-1.34099722,0.75075249,0.21445977,0.31687077,1.25226904,0.96443865,2.13035239,-0.76323003,1.79556077,-0.34861875,-0.38594668,0.28251847,-1.09048607,0.24797790,-0.30098181,0.44860350,0.95515924,1.45682176,-0.64796758,-0.37135064,1.01682097,1.20091936,1.08009711,-0.39414843,-0.10198950,-2.37312269,-0.35240956,-1.07119517,0.55538310,-1.70906709,-0.68719787,0.06236410,0.04083793,0.43687678,-0.94740468,1.30013027,1.15877187,0.49885723,0.22810881,-0.61019366,-1.82420505,-0.04410215,2.44817667,0.93301154,-0.15315053,0.04307655,1.41306802,1.13179708,-0.88388794,-0.46411615,0.84016033,-0.13607211,0.75514095,0.99497756,-1.56244222,-0.33600732,0.25827484,0.60227731,0.17842335,0.72690705,1.04885751,-0.36210688,0.67444793,-0.47865585,-0.23345930,0.40710674,0.28391895,0.77380081,0.41342798,-0.13201269,1.08257277,-0.81750037,1.44860151,1.08537750,-0.23581378,-1.65894748,1.11786357
1.07099100,-0.38299509,-0.19811754,-1.39880997,-0.06386437,-0.11479526,-0.38312005,-0.88570037,-0.82967943,1.45305391,-1.65116347,-2.56542667,-1.12522667,0.34725603,0.97809615,-0.79149972,1.94779379,0.35808728,0.11181406,-0.28046947,0.46102287,0.60236193,-0.53356335,0.05424776,-1.76648611,-0.05080767,1.99508952,1.56728577,1.43532560,-0.59087654,-1.20807162,-0.67524062,-0.76835254,0.24062166,-0.86469039,-1.63525564,1.78798444,0.37761660,1.57044580,-1.44662346,0.84250592,-1.20139574,-0.34694108,-0.76603913,-0.63462683,1.65599852,-0.62335036,0.49075663,0.84478853,-0.98134865,-1.44581149,0.63373103,-0.55614283,-0.50656858,0.11020684,-0.51013919,-1.19482396,0.74411000,0.08571160,0.05159826,1.14833195,0.78048736,0.54197802,1.21884200,2.07694094,-2.48627429,-0.42237191,1.00997296,-0.75263121,0.08101600,0.56162102,-0.41273318,0.13252728,-0.52384653,-0.38265819,0.06318276,0.25853885,-1.04200771,-0.48636870,0.03872507,-0.41882316,0.01405059,-0.99870337,-0.81898322,0.22184482,-0.54241281,-1.54576968,-0.43460878,0.42554787,-0.23969791,-1.62521544,0.33109105,-2.36214456,0.25202457,-0.22751661,0.32970845,0.94917558,-0.00288580,0.39587718,-0.38087283
-0.72154109,0.96203510,-0.96301864,-0.44335432,1.29817991,0.05063723,1.32022160,-0.01378179,-2.15860084,-0.28511509,1.06935988,-0.48779465,1.05743401,-0.51057575,-0.58300034,1.82618246,-1.25774979,2.43840182,-1.29081588,-1.25520800,-1.07087101,0.35587556,2.27027653,1.62796120,0.92714262,0.41941035,0.69968553,0.27649275,0.06009158,-0.27198331,-0.02166647,-1.08177447,0.28980222,-0.79585462,-0.55431264,0.05876460,0.20736077,1.63871899,0.95634723,-0.11447784,0.40837437,0.31255535,-0.04437165,-1.44782036,-1.45288665,-1.04980523,-1.07688242,-0.98179079,1.00574740,2.17397635,-0.17062300,-0.39734256,-0.81060680,-0.31176264,1.73859709,0.46362932,-0.39244119,-0.55735292,-1.31279012,-0.05005301,-0.33188203,0.63953380,0.11241925,1.61885359,1.59751381,0.77313829,0.13068725,-1.32356019,-0.47222468,-0.29859832,-0.43974831,0.90285891,0.76854221,0.92304288,1.68428018,1.44180779,-2.51311453,0.40862384,0.06557017,-0.33208671,1.74667816,0.37341706,-0.27282919,-1.60178529,0.70189606,0.46041174,2.36835678,0.49824312,-0.36250163,-1.74023060,-1.16048469,-0.01243427,-0.07711254,1.26291647,0.23552805,-1.05996428,-1.45036809,0.19688043,-0.37458191,-0.68522489
1.80138143,0.49309299,0.74835609,2.18405896,0.08304277,-0.67325962,1.02157152,-0.56867708,0.84244271,-1.97403114,0.69890127,0.03128628,1.73209794,1.07079756,-1.06702499,-0.21675636,1.77142692,-0.23450686,2.48651352,0.24142703,1.73947772,0.42678870,-0.68755851,1.11926327,2.26189518,-0.11679030,0.46768527,1.30064833,2.90035447,1.51464071,-1.14705338,-1.24515369,-0.58799874,0.58127826,2.12538707,-0.05068669,0.40111373,0.78820962,-0.61603384,-1.26473964,-0.23631807,-1.57274784,-0.05317562,-0.51446796,0.23950068,-0.88338890,0.29193781,0.25288434,1.35250613,0.18029006,-0.95870550,-0.18209528,3.05710150,1.51679110,-1.01260987,-0.17193681,0.40791305,0.17541290,0.35285797,-0.26927271,-0.80499772,0.04604371,-0.07985970,1.07218074,-1.10289917,-0.60411318,3.45717889,-0.48465385,-0.69015262,1.07745667,0.14118807,-0.46324146,0.17697903,0.82872731,-0.78656909,-0.88341647,0.89812909,-0.34180117,0.43761861,-0.81933353,0.77316995,0.35169021,2.36420605,-1.38872871,-0.38259671,0.66420292,-0.84991803,0.80903727,-0.08872948,-0.76575153,0.40940074,-0.25894603,-0.07104179,-0.29946536,0.14745626,-0.02654879,1.61071785,-0.88129417,0.02499022,-0.31422616
-1.50776429,-0.50180216,1.01657403,-0.01836470,0.36158911,0.79754443,1.21214575,-0.65068396,0.35485819,0.24842728,-0.27896630,0.58587806,2.30153522,1.27461475,1.03638122,0.77744802,1.10288640,-0.10681145,0.19700367,0.19325388,-0.39524651,1.15838606,1.40599764,2.12193272,-1.83584958,-1.20853631,-1.32491438,0.42055048,1.10372627,0.90931875,1.47529066,-0.82873383,1.01692498,-0.69724372,-1.48102175,-0.74086193,-0.61862950,0.53698174,-0.28220941,-0.14430039,-0.79233640,-0.61481320,-0.06321723,0.11864239,0.33734075,-1.39941342,0.58438210,0.18353617,-1.36931720,0.65812593,-2.25366970,-0.70972499,-0.29934465,-0.77441827,-0.71506977,2.74782383,-0.44641942,-0.53939867,0.50484521,0.03090163,0.78931771,0.82532129,-0.12163399,0.83580479,-0.55302498,-0.62327838,0.11808484,-0.58775628,0.35726170,0.60837472,-1.68829665,0.30137582,-0.93616365,0.68787864,-0.51134502,1.38537398,0.28469485,0.43299513,0.12501797,-0.89945429,0.23522390,-1.20325061,-1.71938225,0.59319877,-0.97789308,0.26530685,0.50670045,0.52892065,-0.84244835,0.39137407,-1.16643038,1.49806999,-2.30286937,1.21160636,-0.24390487,-1.20525803,-0.29173318,0.06160480,-0.68832290,0.63143163
0.21474496,-0.46516050,0.09133531,-0.68776093,2.58876225,2.26882191,1.64097022,0.70804104,-1.65335270,-1.60327192,1.02964441,-0.14688411,0.70792978,0.77507383,-0.55032008,-0.19526091,2.20690260,-0.37377578,1.35442890,-0.18111479,0.13935002,-0.11147289,1.01144816,-0.69357630,0.27876335,-2.05469977,-0.57090851,-0.30623678,-0.31568637,-0.88970699,-2.32314398,0.47976236,0.04171265,0.07869128,0.83109744,-1.66437170,-2.12566436,1.29526386,-0.97663263,0.14363936,-0.71104367,-1.14801413,-1.14526299,-0.80192434,1.53514864,2.17072823,0.76578006,1.56208624,0.17562756,-1.35031737,1.79174881,0.71608433,-0.19385663,-0.45262863,0.28351417,-1.25925159,0.36303104,0.34901906,0.49312449,-0.88365991,-1.28619152,0.62788410,0.52987407,-1.44137801,-0.28352597,-0.53379156,-0.53767214,0.20810731,0.97999795,2.27777601,1.21276170,0.56427530,0.03544852,-1.07892675,0.11252103,-0.21529855,1.77592544,0.98408503,-0.07671864,0.66795254,-1.01153080,-1.52403438,0.16092555,0.85788969,-1.69504117,1.22148436,-0.11973558,0.90356365,-0.23019807,1.80573004,0.01344822,-0.80378859,0.44526065,0.12485017,-0.53019167,-0.84513478,1.15023915,-0.11141310,1.01829102,0.17982658
