-0.20211703,-0.83323100,1.73360025,0.19064900,-0.17781039,-1.08502512,0.97226233,1.43147168,-0.24507304,-0.62325381,-0.39599887,-1.35852240,1.32260253,0.00344394,-0.00019677,1.53370396,-0.77308225,-0.40125494,-0.11535676,1.01155545,1.51323552,0.91706862,0.72889307,0.55203214,-2.80323408
-0.39605318,-0.71314362,1.30083367,-0.55286579,2.07089741,-0.36590833,-0.89763004,1.44493648,0.17294185,0.28268850,1.09086956,-0.20134816,-0.68068576,0.80327502,-0.34216383,-0.47248884,-0.69225690,-0.04667126,-0.61958009,0.86952601,-0.14688285,0.32809176,-1.36304350,0.80783430,0.66066403
0.77885005,1.50732025,0.37957621,0.65192955,0.35200016,-0.48373889,-0.13574287,-0.13497143,1.00533622,-0.85432549,-1.79476544,0.98291066,0.80277496,-0.46739636,-1.41423293,-1.11999345,0.88719667,0.07628205,1.22312878,-0.66563632,-0.34127374,-0.50465599,0.32757335,1.14238679,0.74653145
1.79105614,-0.07253711,1.24768194,0.07114298,-1.84777349,1.96591487,-0.24107387,-0.15780429,0.52545760,-1.91167094,0.93480541,0.84594622,0.11846467,0.50291447,-0.19827708,0.76553583,0.90733896,0.19739117,1.37384821,-0.98933005,-0.98910238,-2.47698540,0.77025427,-0.08612658,-0.85766795
0.63917360,-0.24720034,0.23337957,0.87081412,0.67385517,1.62726698,0.75169652,-0.78834115,-0.80822080,-1.37360368,-0.40459921,1.02806304,-1.51878243,-0.48380016,0.61507320,0.82162046,0.12665887,0.57525004,2.10623775,0.89448959,-0.78715088,-1.39721956,0.32731963,0.79465444,-0.41601991
0.71127438,-0.04053800,-1.70445563,0.58375349,-1.00758783,0.72518511,0.94671893,0.50673289,1.64494924,0.51311013,0.32600952,0.51651878,0.16197185,1.91427622,0.68520898,2.67146361,-1.26158317,0.06337552,-0.61225089,0.70643560,-0.14906751,0.32145091,-0.34267037,0.34572586,-0.46828028
0.29189162,0.46505077,0.12497494,0.55993355,0.67862361,-0.40455463,0.66924425,0.49382250,1.22093965,0.10368794,0.69756465,-0.66959115,-1.29091089,0.19486130,0.19422521,-0.67482691,-1.99703344,2.40577061,0.62007846,0.37729816,1.55250320,-1.46552712,0.36449404,-0.01552261,1.19856239
-0.41781355,-1.69516251,0.82107436,-1.77367277,-1.05945037,0.72845316,1.15918465,0.28155386,-0.39451441,-1.98535013,-0.44234223,-0.93958810,-0.32031767,-0.92231660,-0.52976197,1.66347574,-2.52646699,-2.26904333,0.52168834,-0.37971074,-1.07271133,-1.29908643,0.17974832,0.26792302,0.77018670
1.31951239,-0.42585313,0.09323029,-0.10086632,-0.05279595,-0.24208871,-1.23587708,0.21881313,0.24743498,0.09112409,0.93563855,0.66423640,-1.79884394,-0.97753491,1.00687389,-0.44126382,0.26307244,-0.29382701,1.23985460,0.15304141,0.09194025,-1.49460300,-1.64241705,-0.39248209,0.93805939
-0.77551957,1.43062089,-0.59730934,0.41537652,-0.49669880,0.45516739,1.39694495,0.96033277,1.66948789,-0.72505322,-1.13568472,-1.23310883,-0.22711858,-1.28549254,-0.93180593,-0.76067695,3.22050179,0.22094288,-0.06291226,-0.62988701,-1.07320936,0.00105581,-1.01772136,-1.57432766,-1.63543201
1.70431399,-0.66176981,-1.65991695,-0.33339089,0.67776137,-0.01046752,-1.13232162,-0.09044046,-0.58791059,1.02760999,1.46216884,0.24523735,-1.85689377,-0.20752753,0.09245421,-0.54344431,-0.50159988,0.38582272,0.58885524,1.15863970,-0.74751706,-0.24346263,-0.13106332,0.26675679,0.52597552
0.11212241,-0.53327962,0.84079495,1.04887119,1.61497094,0.93183972,-2.27124325,-0.73822499,0.04732908,0.18569193,-1.30581721,-0.70642333,-0.17918793,0.50385471,-0.62630463,-0.02828213,-0.71549916,0.48784122,-0.08434079,1.77378949,-0.44339494,-1.08207251,-0.51270866,-0.44602375,1.89001412
1.33737742,0.30396475,-0.11287893,-2.21149614,-0.76598051,0.01216043,-0.55536067,1.85554240,0.91795461,0.23524099,0.85845825,-1.17517899,1.62420846,2.27707735,-0.18048750,0.55907538,-0.19927423,-0.54539764,0.57595138,1.16523818,1.68721558,1.87946165,-1.19231281,-0.34553058,-0.09260986
