-2.03406877,-0.72393297,-0.04436576,0.17457650,-0.65826457,0.46403352,-1.26294601,-1.66183023,0.18000857,0.92774539,-0.25909808,-0.74139018,-0.69357099,-0.58759351,1.23772835,0.32667641,0.07871802,-0.55421951,-0.97417308,-0.41500999,-1.55153694,1.06478925,0.62351647,1.33002729,-0.34894514
1.37183153,-0.67681898,1.38516243,0.83577204,-0.68822523,-1.03057417,0.07122513,0.31306851,-0.66929241,0.90527664,1.98001667,0.95508802,-0.75899141,-1.58625550,1.56040553,1.07116802,-0.10504801,1.18628834,-2.32800302,-1.65826496,-0.35555888,0.88596542,2.15188587,-0.74423841,0.66859082
-1.12508420,-2.71387233,0.01374640,1.33664073,-0.46036870,-0.83993446,-0.45077922,-1.49837999,-0.80272154,1.69666286,0.42958822,1.50844627,0.43420856,0.16875849,-0.24404597,-0.10663796,1.12388111,-1.68226669,-0.95178727,0.48812794,-0.09586330,-0.47378887,0.41305431,-1.28683211,0.02822742
-0.05385253,-0.61000978,-0.43681166,0.54141378,-0.63483292,-0.62714871,1.14524453,-0.38742253,-1.09061642,0.35335820,-1.74898465,0.81089509,0.12813502,0.97603279,-1.06962970,0.83312533,-0.91288021,-0.58675479,-0.18541390,-0.80164005,-0.01224600,-0.28115500,1.57245109,0.89334239,1.52361153
1.13183900,-2.16436434,-1.16789240,-0.53030670,0.10010208,1.58273811,-0.34435364,0.42998061,-0.68803890,2.34817529,0.87990280,-0.12086241,0.31612244,0.18597210,1.31032152,0.53709918,0.21280507,-1.60821524,-1.06105408,-0.30767248,-1.39122648,2.02039525,1.28398454,-0.14271176,0.72471596
-1.48091055,0.41519909,0.71330696,-0.98224641,1.02560470,0.89606649,0.24565244,2.28719684,-1.13322819,-0.99347681,0.08013620,-1.42791620,-0.16734997,1.95524752,-0.76491207,-0.12144414,-0.85050114,0.01205350,-0.26648212,0.10100141,-0.02494823,0.46096300,-0.47099731,0.72938561,0.36882914
-2.21096154,1.28693366,-0.37406742,0.00173722,0.12742751,-0.05487882,0.49815123,2.05148488,-0.35488234,-0.56790267,-2.26516399,-0.99339560,-0.42262586,0.57241441,0.64676497,-0.50599927,0.62435108,-1.36687289,-0.55808010,-0.23088737,-0.41463456,-0.84142086,-0.88748059,0.80853993,-0.77301500
1.07695979,-2.26445142,-1.79925310,-1.51937904,0.65116676,2.00107371,-0.43511484,0.51234095,0.47979865,-0.37822803,0.30459341,1.00819273,2.10890320,1.41948860,-0.78339397,-0.74469165,0.18099135,-1.42016742,1.53659310,1.53320057,-0.09557170,-0.07919068,1.27937836,0.23468840,0.60855490
-0.73006105,-0.75443918,-0.09714252,1.76281348,-0.56902305,-0.27878402,-0.24426447,1.37950340,0.63441022,0.42484053,-0.13169515,-0.40103565,0.99593587,0.40576292,1.02476028,-1.63103482,-0.18434639,-0.07511691,1.04830535,0.85834198,1.05818815,0.57097015,0.11219164,-1.26424848,-0.76743265
-2.10371011,-0.32023996,-0.67193538,-0.82611520,0.71012777,2.61247890,-0.14183095,-1.32771838,1.07873445,-1.22822765,-0.12106748,0.29119174,0.61805889,-1.42328673,0.59413162,1.00139891,-0.08318738,-1.41505879,-0.31445259,0.27494596,1.50439555,-0.84935076,-0.34352381,0.10913087,-1.43487047
-0.60945636,-0.39906697,0.17062575,-1.08908929,1.32055596,0.29723813,-0.77226204,-0.32360860,0.44667340,-0.45851109,0.89073662,0.31135551,-1.02988009,0.65941827,2.15079390,-0.56779459,0.30519200,-0.37711568,-0.59405473,1.21522646,-1.72593014,-1.08238335,1.32557358,-0.89101031,-0.02693546
-0.15289906,1.41838674,-1.64576615,0.88687947,-0.84748785,-1.39365618,0.06189002,-0.51721758,3.10022694,-1.49581933,0.31021861,-0.97797307,1.11062604,0.74376408,1.49326449,1.00559063,-0.76249633,-0.45583418,1.24789991,-0.05136659,-1.08526865,2.50634984,1.47039846,-0.35002324,0.66749602
0.22323102,0.74300818,1.47392167,-0.28055453,0.09593329,-1.26480000,-0.84586137,0.61216001,0.36541815,-0.53698114,-0.43913861,-2.14461903,0.85814343,1.33312000,0.03038433,0.60912193,1.11289245,-0.66956500,-0.27102720,-1.62080125,-0.62489221,0.51113834,0.43747715,-0.06013059,-0.32221667
1.52198694,-0.20438782,0.72944112,0.51841467,1.47634282,0.97724996,-1.12576074,0.11719945,-0.59235862,-0.33557102,-1.07411113,-0.52467085,-2.22133207,-0.13921660,-0.41914942,-1.00899222,-0.34038629,0.54829533,-1.16403916,-0.37679089,0.50435024,1.23520686,-0.01042512,-0.10116705,-1.47694795
1.09916422,0.96315223,-0.10857202,-0.32895941,-0.17859567,-0.17220162,-0.91067900,-0.07576522,1.60130620,2.88255877,0.02830183,-1.44202653,-1.05667955,0.31849488,-0.71643990,-0.64931849,-0.91508199,0.10008537,0.62085505,-0.17780746,1.17704083,-1.39328500,1.42127231,0.53710903,0.45467260
0.40495437,0.39811688,0.04888657,0.86207899,-1.19554260,1.25404147,-2.03862054,-0.02589037,-1.39464139,1.74928504,-0.32274637,-0.09151916,-1.47656363,-0.07147001,-0.48563802,-0.31606019,-1.10192794,-1.48205109,0.45174012,-1.34786874,-1.59717203,0.42148633,-1.28175873,-0.39302035,-0.15814487
0.63147104,-1.29516227,-0.17404060,-1.01089213,1.28092778,0.68330670,0.66163825,1.71537831,-0.61533129,1.58428946,0.75440130,1.63032970,0.13019175,-2.72174343,0.33985945,-0.81637847,0.14657326,-1.29057126,-0.41019380,1.66544484,-0.21197398,-0.77604184,-0.42272682,0.65633072,0.26595478
-0.00375356,-1.01316038,-0.23493393,0.92614723,0.33188269,0.32537362,-2.63721465,0.26745912,-0.19404949,1.35718077,-1.69158267,0.57725493,0.89975038,-1.34032724,0.73462342,1.50624021,-0.16793472,1.21412042,-1.64886549,0.69151948,-0.25720110,-0.19909432,0.24988337,1.24507734,0.34848626
-0.25895348,0.71160199,-0.02189183,0.57020001,-0.94577667,0.67030881,-0.17667445,1.31340738,-0.17109435,-0.29206007,0.98888737,0.63144312,-0.66142471,0.92941658,0.25087869,0.54142191,0.29546020,0.88059123,-0.07319269,1.72767641,0.31454788,1.16061137,1.09991089,-1.50433711,-1.58661164
0.03709117,1.32148350,0.07461380,0.99063397,0.14992410,0.92418275,-1.40578128,-1.26940853,-1.23159864,-1.07920610,0.92389309,0.36614599,-1.65590493,0.35526005,0.15908550,-2.08362810,-0.37511826,0.86679191,0.21027692,1.47565785,-0.51840979,-0.03662945,0.88321241,-1.05461945,-0.18118839
-0.12108248,-2.17645340,-1.56921407,2.07069433,-0.97527561,0.14627016,-0.17869440,-0.92370435,0.21039564,-0.14420629,1.22619482,-1.51128756,1.50625584,0.09443610,0.73066276,0.66432689,2.21332770,0.83309966,-1.48149690,-0.36828199,-0.49916272,0.55269184,0.35996294,0.62448762,-1.06176348
-1.04551685,-1.13983922,-1.32216829,0.01840100,-0.56677656,1.81212854,-0.93263944,-0.73415092,-1.15924387,1.22997905,1.73483057,-0.73353329,0.89892982,1.20271366,1.19666214,-0.16256503,-0.10177615,0.28317190,0.46953695,1.12912287,0.68055735,-0.09907840,-0.71060879,0.23954889,0.10249077
1.72246537,-0.95188213,-1.72513390,0.99147792,-0.98554380,-0.30090173,0.90825496,0.04100309,-0.06052101,1.16582848,-0.93082508,0.87374168,-1.20851715,1.03461953,-0.53447479,-0.23324801,0.69030336,0.10288624,0.88281438,1.89088277,-0.73609582,-0.22659166,-0.51710565,0.69667505,0.34472785
-0.03239958,-0.68862521,-3.27090367,-0.87577387,-1.40212936,0.18378086,-0.95771135,1.22514661,-0.28758213,-0.21145246,-1.42564756,0.86417089,0.05283812,-0.07445729,1.57978149,-1.17346843,-0.07837589,0.27299053,0.58567076,-1.00223479,-1.25458192,1.03027922,-0.35804716,-0.93424555,-1.98130543
-1.59982744,1.30664074,0.48305760,1.63246077,0.10796175,-0.49735790,-0.51945006,-0.31146194,0.11926060,-2.05256121,0.21868670,-1.53272205,-0.49671027,-0.10501020,-0.05789271,-2.14600456,1.35952753,0.23263367,-0.16658442,-0.48990915,0.72535045,-0.22411886,0.03411620,-1.74040794,0.50034476
