1.00702482,-1.48149459,-0.95440552,0.56162112,-0.43880441,-0.53848158,2.51882381,0.35786469,1.00720360,-2.30068691,-3.02838370,0.15821795,0.07862688,0.29759869,0.30205193,0.22524925,-0.11692601,1.16989735,-0.23777569,-0.98765176,0.94446786,0.73668775,-0.21402492,0.66628991,-0.16987952,0.15973819,-1.11170838,1.57740358,0.70380615,-0.82698272,-1.24440539,0.60463686,-1.27412029,-0.00754833,0.12149787,0.11853896,0.16722041,1.44690488,0.98314264,-1.23597786,-0.06077022,1.05806846,2.14702631,-0.60637106,0.35457965,-2.06195689,-0.62640453,-0.65152893,-1.47603226,0.65606360,0.13129120,-0.63593288,1.09502405,0.87342684,-0.00877330,0.22701324,0.29203246,-0.58716117,-0.64984079,-0.46793473,0.70377947,-0.32637463,-0.60267010,1.56261973,-0.39099788,1.21485809,-0.10742429,0.24175634,0.85511509,-1.16144209,0.40125926,-2.68262311,0.29882470,1.02844119,0.96535526,0.02413829,-0.67448597,0.02524553,-0.56914337,0.99455267,-0.79299287,-0.01882958,1.76200825,1.13266163,-2.13823010,-0.45167321,-1.73314448,0.95783172,-1.99821738,2.08543756,-1.40023390,-1.26316054,-0.25471152,-1.17599211,-0.12661841,-0.14152245,-0.27773172,1.81043669,-0.88186741,-0.18763623
-0.66067856,-0.83189854,-1.31024463,-0.10480891,0.20038944,-0.49484151,-0.61708537,0.33953989,1.11256351,0.87197182,-1.16718177,0.15467880,0.15326880,-0.74656420,-0.37252422,-0.51785627,-1.19879871,0.68369664,-1.47806573,1.39972638,-0.72796866,-1.49711396,-0.75063031,-0.89505878,0.38684147,0.05345425,-0.21178117,-1.50804316,-0.78762797,1.15015666,-0.31169489,-0.37631961,-0.97979359,0.52464701,-1.27695563,-0.60161285,0.05431546,-1.88093920,-0.86255278,-0.45638532,0.53216653,-0.26173064,-0.60682902,1.85331706,-1.95620358,-0.51409552,0.47454371,1.16980944,-0.58056496,-0.36932132,-0.92280438,-0.73457659,0.56295476,0.31225760,-0.34975592,0.91359081,-0.79116362,0.18472074,0.38099298,-0.88798229,-0.13383230,-0.34900957,2.11659548,-3.15891395,-0.54362859,-1.74551082,-2.10492901,-0.13023254,0.46406961,-0.74519557,0.51882067,-0.41389917,-1.80011776,1.10086830,0.44744746,-0.17866036,-1.05516775,0.55234677,1.55655647,-1.05082757,-1.29130156,0.45132853,-0.74650849,-0.24193796,2.05431425,-1.32586117,0.85648657,-0.70047283,0.97896613,0.25294472,0.37564427,-1.15525988,0.22510073,-0.62179590,-1.20755319,-2.11607610,-0.53774852,-0.40780008,1.28332863,1.26214681
1.98844131,-1.95878294,-0.33659162,-0.34149895,-0.14858373,-0.52086743,0.93432848,-1.15044616,-0.70016812,0.55391950,-1.48104366,-0.60369122,0.91991623,-0.30805724,0.45976605,0.06061383,-1.45235965,0.01825238,0.39777485,0.25041823,-0.04572686,0.12040590,0.80924790,0.77341440,0.77093164,0.41130118,-1.39371883,0.40557183,-0.41768652,-0.36094510,0.29424064,1.77113497,-1.37214332,1.80801860,-0.66795792,-0.62594212,-0.40167757,1.08350281,0.99905844,-0.10494668,0.00272269,-0.85988336,0.59654047,0.44647339,-0.99981308,0.38027463,0.19036624,1.00691955,1.76079458,-0.87702860,0.00156259,0.16904260,0.47056891,0.27956908,-0.39475357,0.29175573,0.49427693,1.71808331,1.88491138,1.05284324,0.01120858,1.95153834,-0.85291671,2.53003761,0.98834238,1.54757886,2.03305033,-0.41476296,-1.79895013,1.38267587,-1.02698346,0.59999162,0.98674038,-0.27020560,0.36005018,-0.75833364,-0.57585184,-1.01979104,0.62791808,0.50602133,-0.11143885,-0.70556563,-0.15771776,1.36943999,-0.19053711,-0.65703471,0.31824447,0.65598752,0.10738820,-0.83258525,0.71347827,-0.00014363,1.16656215,-0.97616049,0.49229491,0.17628387,0.83947954,-0.93340701,-0.69468634,1.14741281
0.08377567,1.06936927,1.52159533,-1.82612755,-0.58620784,0.81099734,-0.02159074,-0.39717299,0.14436396,0.71052177,-1.56304831,0.89061734,-0.07711335,-0.70708621,-0.66572304,-0.20325028,0.43375651,0.63985098,-0.09610071,-2.06068219,-0.38017900,-0.72877104,-1.16798573,0.86369240,2.03459601,0.80566607,0.07906497,0.12928449,-0.24419899,0.68439651,-0.04669908,0.25747982,1.73900242,-1.08073277,0.39020395,-0.09046962,-0.66390725,-0.98076268,-0.58447757,0.78361552,0.04634090,-0.57361259,-0.28467246,-0.87460680,0.19926564,-1.11772054,1.56496687,0.19659619,0.85866579,-1.48473957,1.43797447,-0.38270436,1.07683585,0.56973923,-2.54098088,-1.10865842,-1.45904687,1.90612912,-0.40396061,-0.31413423,-0.67880028,0.42217595,-0.61858115,1.22652672,1.34192642,0.93655770,-0.86262184,0.07140940,0.35795530,-0.75175317,-0.13267461,0.48240958,-0.16374959,-0.21932666,-0.71128236,1.66375843,0.60904642,-0.36205831,0.74868644,1.41728598,-1.38870694,-0.47021162,-1.81216282,-0.40673366,-0.45084426,1.68097429,-0.68564592,-1.09603983,0.61691069,-0.51267114,0.73672866,-0.12272714,-0.93811126,0.36823881,0.52372350,-0.19011683,-0.78957361,0.03905222,0.18889035,-1.90147317
1.78334517,0.35129579,0.04223770,1.19614495,-0.41277979,-1.70961597,0.43964344,1.66180392,-0.28890245,-0.40472329,-0.34302583,0.45029831,-0.89937159,-0.28191476,-0.64091648,0.37293363,-0.73712873,0.42442299,-0.94818263,1.74092051,-1.95094138,-1.09262239,-0.74749133,-0.31691955,0.27380735,1.02307999,0.50490256,-0.15300908,-2.44601731,0.34510496,-0.78743966,0.42347446,0.80108797,-0.72660360,-0.02873575,0.52612157,0.49740593,-2.28593451,-0.55247456,-1.64420232,0.21322362,0.47086230,1.54471115,-0.43034924,2.18156091,0.33914330,-1.69938848,0.55551010,0.12487093,-0.52457769,-0.82371333,0.08523072,-0.60219054,-1.98919237,-0.20427426,0.06652406,-0.56306957,1.32112865,2.61507785,-0.88840286,-2.72506521,-0.79538743,0.44534035,-0.04663133,-0.86603226,0.91481488,1.31142089,0.08538738,-0.08653781,-0.82408364,1.52423635,-0.14470271,1.06857101,0.68879481,0.36935055,1.23843970,-0.15282541,0.47177945,0.25577079,-0.23428430,0.29851808,1.46039079,1.15567188,-1.08607804,0.84855208,0.81860676,-0.48898541,-1.18244830,-0.05525330,-2.04726920,0.31360967,0.09562327,-1.24752790,-1.06598141,-1.43729763,1.39396615,-1.55435367,-0.22873894,0.83987644,-1.08755824
0.37829448,0.54313413,0.88440703,0.07121018,-0.74382932,1.46410830,-0.25145439,-0.78037476,-0.78846217,-0.50409116,0.12365318,1.37093428,-1.28784556,-0.09930141,-0.58160241,-0.16172634,1.46583940,-1.18434369,0.19962173,0.70937988,0.64780583,2.41744004,-0.99461039,0.92569809,0.23543387,-1.56373236,-0.40975008,0.95322741,-1.74464020,0.39837218,-0.91299592,-1.86415098,-0.06503983,1.83280384,-0.32821881,-1.44898449,-1.23048412,0.35866666,-0.20426290,-0.31451612,0.94962094,-0.37648604,0.72794934,-0.89172630,0.34337796,1.18240338,0.04087010,0.41750571,-0.64404923,0.90128107,-1.06486961,0.91495510,-0.54188723,-0.35584207,0.83481297,0.17536890,0.01405293,1.44873056,-0.07896298,-0.08140477,-1.50640181,-1.03207284,0.51717487,-2.26022937,-1.74764728,-1.51014041,0.39920561,-1.55155068,0.76389252,0.61543139,-0.24824958,0.01940123,0.00987729,0.41087748,-0.09478795,0.44125044,0.10923298,-0.72338548,-0.56023070,0.90369960,1.24319054,0.02852940,-1.62904999,1.23564596,-1.90546160,-1.52240161,0.46259113,0.19048409,1.56253090,0.48566543,-0.02467786,-0.15485049,1.29924605,0.19439250,1.25446270,0.61126936,1.40204051,0.81334729,-0.74940784,1.38566955
-1.68673246,0.18923889,1.26967357,-1.37911200,2.20822508,-0.97354145,-0.22867982,1.36527571,-0.83938582,-0.61006539,-1.19628105,-1.37177550,-0.71701594,-0.88284193,-0.33727106,-3.32470577,-0.90841193,1.63028311,0.81761188,-0.01118030,-0.22510959,0.56490410,1.40126631,0.70898364,1.26651331,-1.10052987,2.48447653,0.17618733,-0.00883869,-1.35345411,0.51377369,-0.57060364,0.87573983,0.04498383,2.44351137,0.20799280,-1.99969188,-0.60872237,-0.63857732,1.64426768,-1.46584110,-0.22070801,1.00081139,-0.75843696,1.47869580,-0.43420842,-0.03994128,0.05864657,-0.51016555,0.06315597,1.06450066,0.98893520,0.79600724,0.97400156,1.72000355,1.43119928,0.36604843,-0.09958603,0.26060779,1.24108069,-0.98312375,-1.61995021,-0.14328159,1.02761827,1.94777832,-0.17155462,0.90280712,0.94559889,1.77218076,-2.37705109,0.04220058,-0.26491492,0.16266894,-1.71657418,2.01428378,1.28884166,1.31824107,-0.29888086,-0.97021963,-1.32739386,-0.12085851,0.10187501,-0.39742039,-0.93124219,1.54950725,-0.22573222,-1.53459944,-1.21015680,0.54428458,2.32449955,0.68852330,-0.38932186,0.58575725,0.85838370,1.12731287,1.59235512,-0.64752570,-0.43289834,0.31931343,0.37363575
-0.05836070,0.99262291,1.10971982,0.02375068,-0.30303254,-0.42428020,0.01509215,0.82057957,-0.15237933,-0.17437513,0.10022347,-0.57410914,0.46802976,1.32651854,0.75918514,0.79684880,2.45100059,1.04553000,0.16164811,0.45913813,-0.51188482,1.39749057,0.04442823,-0.23670540,-0.58508539,-1.79268130,1.08509166,-0.01534631,0.80852250,-0.06508791,-0.81918104,-0.39077435,-0.88362353,0.84225602,-0.93722076,0.13348532,-1.43408250,-1.01729915,-2.93188602,1.74037568,0.66950412,-0.52345054,-0.49808793,-2.22487917,-0.32701227,1.44291417,0.02574548,0.95442540,-0.10306142,-0.02228050,0.85956526,0.79010187,0.01395174,-1.56806713,-0.71015892,-0.93969820,0.55697949,1.65599068,-1.02521365,-0.59934557,0.77240236,-0.00528979,-0.77904961,-0.57211733,-0.16114746,0.11478372,-0.49129940,0.26823537,-0.14083936,1.19092857,0.12010852,-1.17540068,1.08669473,-1.31270193,0.58529002,0.44949630,-0.09177204,1.57722595,-0.00282212,-0.93385906,0.43155493,-0.79115725,-0.77922726,0.43890779,0.21312849,-0.46634594,0.01480276,0.62591706,-0.85184978,0.09358337,0.29248524,0.35900883,-0.57181746,-1.14962632,1.20684681,-0.11305837,-0.29276857,-0.66654186,1.20846984,-0.50747967
0.60371996,0.53305404,0.06718005,-3.19318155,1.34121684,-0.04729227,1.29095429,-0.09510486,-0.32931979,-0.33686162,-0.62059722,0.16334703,1.04000214,-2.44171995,-0.14304576,-0.39493244,1.50797505,-0.09336696,0.71116889,0.45884239,1.08937506,0.67118921,-0.17237879,0.30567355,-1.03395291,-0.51474077,-0.06254019,-0.49447833,-0.22811649,1.89947348,-1.11224894,0.80640434,-0.90701987,-0.75154211,0.48801735,0.56011471,-1.69902415,-0.56015567,0.03304466,-1.13861788,-0.04138484,-0.43643684,-0.04844918,-0.83813061,-1.90846558,0.36419526,0.48970678,0.20503789,-0.51966286,1.15184222,0.21439429,0.67364535,1.33903653,-0.93825476,-0.58021683,-0.24043628,0.03881450,1.28647229,-0.78139177,-1.45584412,-0.58738857,0.99652074,0.04763418,-1.60721568,-0.64746411,0.70389376,-1.22423378,-0.38365336,-0.39612080,-1.01497008,1.08300068,-0.24660666,1.11585572,0.64523202,-0.14502196,-1.99076878,0.29578697,0.70980458,-0.03488166,0.75180927,-0.59357274,-1.25283177,-0.51773933,1.51639434,1.20047310,-0.96063007,0.40151536,0.40902615,-0.06343776,1.27325580,-0.32827810,0.92317788,0.23828009,0.84089815,-0.77025328,0.45847953,0.10612640,0.07699237,0.46563094,1.15529357
1.38416678,-1.36539775,1.54986739,-0.39187361,-0.08100781,0.62117369,0.76277349,-0.08296950,-0.93191492,-0.52801537,0.27517267,0.33300320,-0.75187628,-0.14463661,0.19888646,1.24666063,0.40279224,-1.20304837,0.45336005,0.73132653,1.09367021,0.00378945,0.00502701,0.02510884,-0.03527132,-0.57018321,-1.97199905,0.43663419,-0.13453929,-0.18143933,-1.85532512,0.06176076,0.60620080,-0.42448818,-1.08172927,-0.68076615,-0.62614737,-0.05407662,0.27862540,0.83721004,0.00177043,0.53105441,0.63527310,0.92213790,0.44577384,1.56474746,-1.68376270,1.24102088,-1.07969655,2.27474469,0.57235486,-0.56511294,-0.17183734,-1.65507579,-0.34748772,0.65473201,-0.78724713,-1.51437124,-0.38370694,1.48545743,1.32851318,-0.29886123,1.37191607,-0.34241560,0.44413223,0.35616304,0.32920133,-0.46630697,-0.39647414,1.40796356,-0.01680150,0.24877542,-0.61368515,-1.57343471,-0.81635133,-0.22541806,-0.09627396,0.28161105,-0.94282211,0.15770436,-0.26430115,-1.34689015,-1.67859927,0.65669777,-0.17579392,-0.42436833,-0.88369059,0.14858375,-0.72564313,0.09408198,-0.74299865,1.31458161,1.56800310,-1.30797912,1.07956589,1.63225028,-1.32707341,0.28252375,-1.83637732,1.42804084
